sys_loc_code,loc_desc,sample_date,matrix_code,lab_name_code,analytic_method,fraction,cas_rn,chemical_name,report_result_value,report_result_unit,validator_qualifiers,lab_qualifiers,longitude,latitude
BC21,Bear Creek - South Platte Confluence,10/24/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,180.1,N,514,Turbidity,87.09,ntu,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,2510,N,139,Specific Conductance,620.13,umhos/cm,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,365,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,61,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,21.37,C,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,73,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.02,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.3,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.48,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.12,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,67,mg/L,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,5310-B,N,89,"Carbon, organic",6,mg/l,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,1910,cfu/100ml,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,I1586,N,1,pH,8.32,pH,,,-105.013447,39.649827
BC21,Bear Creek - South Platte Confluence,7/25/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.013447,39.649827
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,180.1,N,514,Turbidity,0,ntu,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,2510,N,139,Specific Conductance,1015.7,umhos/cm,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,538,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,8,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,12.86,C,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,124,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.01,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.7,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,10,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.03,mg/L,,J,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,138,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,5310-B,N,89,"Carbon, organic",4.34,mg/l,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,10,cfu/100ml,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,I1586,N,1,pH,8.22,pH,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,4/11/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,180.1,N,514,Turbidity,3.01,ntu,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,2510,N,139,Specific Conductance,651.9,umhos/cm,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,316,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,4,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,3.71,C,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,74,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.01,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.93,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,11.13,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.01,mg/L,,J,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,71,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,5310-B,N,89,"Carbon, organic",11,mg/l,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,30,cfu/100ml,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,I1586,N,1,pH,8.19,pH,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,1/10/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,180.1,N,514,Turbidity,17.95,ntu,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,2510,N,139,Specific Conductance,928.59,umhos/cm,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,541,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,4,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,12.19,C,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,121,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.01,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.6,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.59,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.06,mg/L,,J,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,126,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,5310-B,N,89,"Carbon, organic",5.14,mg/l,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,140,cfu/100ml,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,I1586,N,1,pH,8.2,pH,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,10/24/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,180.1,N,514,Turbidity,488.12,ntu,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,2510,N,139,Specific Conductance,627,umhos/cm,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,363,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,62,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,21.59,C,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,74,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.03,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.3,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.2,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.34,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.4,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,67,mg/L,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,5310-B,N,89,"Carbon, organic",6.52,mg/l,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,1270,cfu/100ml,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,I1586,N,1,pH,8.29,pH,,,-105.031391,39.651959
BC33,Bear Creek upstream of Julian,7/25/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.031391,39.651959
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,180.1,N,514,Turbidity,1.22,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,2510,N,139,Specific Conductance,860.75,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,19.72,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.99,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,590,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,I1586,N,1,pH,8.18,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/1/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,180.1,N,514,Turbidity,1.42,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,2510,N,139,Specific Conductance,918.7,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,18.9,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.1,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,410,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,I1586,N,1,pH,8.56,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/8/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,180.1,N,514,Turbidity,58.11,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,2510,N,139,Specific Conductance,581.48,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,19.6,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.04,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,6300,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,I1586,N,1,pH,8,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/15/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,180.1,N,514,Turbidity,5.45,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,2510,N,139,Specific Conductance,799.02,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,18.26,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.03,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,320,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/26/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,270,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/26/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,I1586,N,1,pH,8.31,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/22/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,180.1,N,514,Turbidity,0.74,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,2510,N,139,Specific Conductance,908.95,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,18.89,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.48,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,540,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,I1586,N,1,pH,8.29,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,8/29/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,180.1,N,514,Turbidity,51.87,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,2510,N,139,Specific Conductance,586.3,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,180.1,N,514,Turbidity,5.07,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,2510,N,139,Specific Conductance,981.78,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,15.11,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.94,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,90,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,I1586,N,1,pH,8.21,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/1/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,180.1,N,514,Turbidity,9.93,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,2510,N,139,Specific Conductance,776.9,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,15.84,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.53,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,60,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,I1586,N,1,pH,7.98,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/9/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,17.52,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.65,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,3100,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,I1586,N,1,pH,8.11,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/6/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,180.1,N,514,Turbidity,6.78,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,2510,N,139,Specific Conductance,782.42,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,16.5,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.62,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,280,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,I1586,N,1,pH,8.26,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/12/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,180.1,N,514,Turbidity,9.05,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,2510,N,139,Specific Conductance,660,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,20.93,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.73,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,180,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,I1586,N,1,pH,8.35,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/30/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,180.1,N,514,Turbidity,13.24,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,2510,N,139,Specific Conductance,711.94,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,17.49,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.27,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,130,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,I1586,N,1,pH,8,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/16/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/24/2018,WS,DEH,180.1,N,514,Turbidity,7.92,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,5/24/2018,WS,DEH,2510,N,139,Specific Conductance,653,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,180.1,N,514,Turbidity,1.96,ntu,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,2510,N,139,Specific Conductance,919.71,umhos/cm,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,19.52,C,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.45,mg/L,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,150,cfu/100ml,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,I1586,N,1,pH,8.41,pH,,,-105.042615,39.652346
BC43,Bear Creek at the picnic shelter in Bear Creek Park,9/19/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.042615,39.652346
